draw,district,total_pop,chain,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,mun_split,gun_split,koiki_split,max_to_min
17382,3,459325, 4,0.05781,0.8287,0.09204, 85950,16661,102611,45213,70824,81374, 93805,0.4185,0.08112,0.4996,0.8377,0.6553,0.6942,0.5916,0.5577,0.5224,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.115
17382,4,449577, 4,0.05781,0.8287,0.10707,103409,15286,118695,46274,74553,85810, 97117,0.4615,0.06822,0.5297,0.8713,0.6909,0.7195,0.6142,0.5804,0.5500,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.115
17382,5,411971, 4,0.05781,0.8287,0.05537, 80601,14662, 95263,38974,63451,74347, 85111,0.4293,0.07810,0.5074,0.8461,0.6741,0.7097,0.6002,0.5617,0.5281,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.115
17393,1,426987, 4,0.05872,0.8611,0.04361, 85735,15050,100785,41775,66970,78659, 90029,0.4319,0.07581,0.5077,0.8507,0.6724,0.7070,0.6008,0.5617,0.5282,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17393,2,434576, 4,0.05872,0.8611,0.26996, 83791,15159, 98949,42330,67718,77943, 89456,0.4261,0.07708,0.5032,0.8468,0.6644,0.7004,0.5937,0.5594,0.5252,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17393,3,411574, 4,0.05872,0.8611,0.14038, 94764,13947,108711,41933,67859,77961, 88214,0.4636,0.06823,0.5318,0.8717,0.6932,0.7216,0.6157,0.5824,0.5520,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17393,4,455599, 4,0.05872,0.8611,0.16107, 85942,17416,103358,42562,67709,77866, 88515,0.4302,0.08717,0.5173,0.8315,0.6688,0.7083,0.6042,0.5703,0.5387,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17393,5,457507, 4,0.05872,0.8611,0.06505, 80334,16922, 97256,41772,68098,77639, 90153,0.4095,0.08626,0.4958,0.8260,0.6579,0.6995,0.5882,0.5561,0.5190,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17394,1,426987, 4,0.05872,0.8611,0.04361, 85735,15050,100785,41775,66970,78659, 90029,0.4319,0.07581,0.5077,0.8507,0.6724,0.7070,0.6008,0.5617,0.5282,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17394,2,434576, 4,0.05872,0.8611,0.26996, 83791,15159, 98949,42330,67718,77943, 89456,0.4261,0.07708,0.5032,0.8468,0.6644,0.7004,0.5937,0.5594,0.5252,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17394,3,411574, 4,0.05872,0.8611,0.14038, 94764,13947,108711,41933,67859,77961, 88214,0.4636,0.06823,0.5318,0.8717,0.6932,0.7216,0.6157,0.5824,0.5520,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17394,4,455599, 4,0.05872,0.8611,0.16107, 85942,17416,103358,42562,67709,77866, 88515,0.4302,0.08717,0.5173,0.8315,0.6688,0.7083,0.6042,0.5703,0.5387,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17394,5,457507, 4,0.05872,0.8611,0.06505, 80334,16922, 97256,41772,68098,77639, 90153,0.4095,0.08626,0.4958,0.8260,0.6579,0.6995,0.5882,0.5561,0.5190,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17398,1,428603, 4,0.06667,0.8287,0.07675, 99378,14909,114287,42843,69314,79557, 90001,0.4686,0.07030,0.5389,0.8696,0.6988,0.7274,0.6225,0.5896,0.5594,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,5,1.119
17398,2,466398, 4,0.06667,0.8287,0.11523, 75562,17479, 93041,41608,67943,77991, 90650,0.3928,0.09086,0.4837,0.8121,0.6449,0.6910,0.5780,0.5440,0.5065,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,5,1.119
17398,3,416868, 4,0.06667,0.8287,0.13413, 74824,13503, 88327,40590,65912,75072, 85677,0.4124,0.07441,0.4868,0.8472,0.6483,0.6852,0.5727,0.5406,0.5076,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,5,1.119
17398,4,452131, 4,0.06667,0.8287,0.10321, 94603,17222,111825,44305,68570,79347, 90764,0.4482,0.08159,0.5298,0.8460,0.6811,0.7162,0.6199,0.5849,0.5520,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,5,1.119
17398,5,422243, 4,0.06667,0.8287,0.04564, 86198,15380,101578,41027,66615,78101, 89274,0.4341,0.07746,0.5116,0.8486,0.6775,0.7123,0.6039,0.5653,0.5322,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,5,1.119
17411,1,448048, 4,0.05335,0.8380,0.13665, 91006,16501,107508,43291,67914,78138, 88836,0.4451,0.08070,0.5258,0.8465,0.6777,0.7129,0.6129,0.5791,0.5475,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.108
17411,2,460576, 4,0.05335,0.8380,0.14203, 83103,15579, 98681,44124,71210,81576, 93551,0.4141,0.07762,0.4917,0.8422,0.6532,0.6910,0.5808,0.5474,0.5133,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.108
17411,3,430593, 4,0.05335,0.8380,0.04555, 86645,15264,101909,42167,67532,79346, 90821,0.4321,0.07612,0.5082,0.8503,0.6727,0.7073,0.6015,0.5622,0.5288,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.108
17411,4,431373, 4,0.05335,0.8380,0.07427, 74272,17063, 91335,38469,63206,72321, 84109,0.4045,0.09293,0.4974,0.8132,0.6588,0.7036,0.5910,0.5581,0.5206,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.108
17411,5,415653, 4,0.05335,0.8380,0.12279, 95539,14087,109626,42322,68493,78686, 89049,0.4633,0.06831,0.5316,0.8715,0.6930,0.7215,0.6155,0.5821,0.5518,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.108
17415,1,411574, 4,0.05872,0.8565,0.14038, 94764,13947,108711,41933,67859,77961, 88214,0.4636,0.06823,0.5318,0.8717,0.6932,0.7216,0.6157,0.5824,0.5520,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.121
17415,2,426987, 4,0.05872,0.8565,0.04361, 85735,15050,100785,41775,66970,78659, 90029,0.4319,0.07581,0.5077,0.8507,0.6724,0.7070,0.6008,0.5617,0.5282,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.121
17415,3,461195, 4,0.05872,0.8565,0.22979, 83831,16841,100672,44258,70124,80587, 93005,0.4135,0.08306,0.4965,0.8327,0.6545,0.6946,0.5894,0.5554,0.5198,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.121
17415,4,431373, 4,0.05872,0.8565,0.07427, 74272,17063, 91335,38469,63206,72321, 84109,0.4045,0.09293,0.4974,0.8132,0.6588,0.7036,0.5910,0.5581,0.5206,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.121
17415,5,455114, 4,0.05872,0.8565,0.18584, 91964,15592,107555,43938,70196,80539, 91009,0.4459,0.07559,0.5214,0.8551,0.6767,0.7100,0.6051,0.5718,0.5417,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.121
17419,1,426987, 4,0.05872,0.8611,0.04361, 85735,15050,100785,41775,66970,78659, 90029,0.4319,0.07581,0.5077,0.8507,0.6724,0.7070,0.6008,0.5617,0.5282,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17419,2,434576, 4,0.05872,0.8611,0.26996, 83791,15159, 98949,42330,67718,77943, 89456,0.4261,0.07708,0.5032,0.8468,0.6644,0.7004,0.5937,0.5594,0.5252,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17419,3,411574, 4,0.05872,0.8611,0.14038, 94764,13947,108711,41933,67859,77961, 88214,0.4636,0.06823,0.5318,0.8717,0.6932,0.7216,0.6157,0.5824,0.5520,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17419,4,455599, 4,0.05872,0.8611,0.16107, 85942,17416,103358,42562,67709,77866, 88515,0.4302,0.08717,0.5173,0.8315,0.6688,0.7083,0.6042,0.5703,0.5387,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17419,5,457507, 4,0.05872,0.8611,0.06505, 80334,16922, 97256,41772,68098,77639, 90153,0.4095,0.08626,0.4958,0.8260,0.6579,0.6995,0.5882,0.5561,0.5190,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17421,1,426987, 4,0.05872,0.8611,0.04361, 85735,15050,100785,41775,66970,78659, 90029,0.4319,0.07581,0.5077,0.8507,0.6724,0.7070,0.6008,0.5617,0.5282,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17421,2,434576, 4,0.05872,0.8611,0.26996, 83791,15159, 98949,42330,67718,77943, 89456,0.4261,0.07708,0.5032,0.8468,0.6644,0.7004,0.5937,0.5594,0.5252,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17421,3,411574, 4,0.05872,0.8611,0.14038, 94764,13947,108711,41933,67859,77961, 88214,0.4636,0.06823,0.5318,0.8717,0.6932,0.7216,0.6157,0.5824,0.5520,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17421,4,455599, 4,0.05872,0.8611,0.16107, 85942,17416,103358,42562,67709,77866, 88515,0.4302,0.08717,0.5173,0.8315,0.6688,0.7083,0.6042,0.5703,0.5387,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17421,5,457507, 4,0.05872,0.8611,0.06505, 80334,16922, 97256,41772,68098,77639, 90153,0.4095,0.08626,0.4958,0.8260,0.6579,0.6995,0.5882,0.5561,0.5190,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17423,1,426987, 4,0.05872,0.8611,0.04361, 85735,15050,100785,41775,66970,78659, 90029,0.4319,0.07581,0.5077,0.8507,0.6724,0.7070,0.6008,0.5617,0.5282,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17423,2,434576, 4,0.05872,0.8611,0.26996, 83791,15159, 98949,42330,67718,77943, 89456,0.4261,0.07708,0.5032,0.8468,0.6644,0.7004,0.5937,0.5594,0.5252,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17423,3,411574, 4,0.05872,0.8611,0.14038, 94764,13947,108711,41933,67859,77961, 88214,0.4636,0.06823,0.5318,0.8717,0.6932,0.7216,0.6157,0.5824,0.5520,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17423,4,455599, 4,0.05872,0.8611,0.16107, 85942,17416,103358,42562,67709,77866, 88515,0.4302,0.08717,0.5173,0.8315,0.6688,0.7083,0.6042,0.5703,0.5387,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17423,5,457507, 4,0.05872,0.8611,0.06505, 80334,16922, 97256,41772,68098,77639, 90153,0.4095,0.08626,0.4958,0.8260,0.6579,0.6995,0.5882,0.5561,0.5190,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17429,1,411574, 4,0.05872,0.8611,0.14038, 94764,13947,108711,41933,67859,77961, 88214,0.4636,0.06823,0.5318,0.8717,0.6932,0.7216,0.6157,0.5824,0.5520,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17429,2,457507, 4,0.05872,0.8611,0.06505, 80334,16922, 97256,41772,68098,77639, 90153,0.4095,0.08626,0.4958,0.8260,0.6579,0.6995,0.5882,0.5561,0.5190,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17429,3,426987, 4,0.05872,0.8611,0.04361, 85735,15050,100785,41775,66970,78659, 90029,0.4319,0.07581,0.5077,0.8507,0.6724,0.7070,0.6008,0.5617,0.5282,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17429,4,434576, 4,0.05872,0.8611,0.26996, 83791,15159, 98949,42330,67718,77943, 89456,0.4261,0.07708,0.5032,0.8468,0.6644,0.7004,0.5937,0.5594,0.5252,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17429,5,455599, 4,0.05872,0.8611,0.16107, 85942,17416,103358,42562,67709,77866, 88515,0.4302,0.08717,0.5173,0.8315,0.6688,0.7083,0.6042,0.5703,0.5387,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,0,0,1,1.112
17437,1,414550, 4,0.05191,0.8380,0.10624, 83742,15500, 99242,40374,62363,71991, 82032,0.4433,0.08205,0.5254,0.8438,0.6747,0.7108,0.6141,0.5796,0.5475,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,2,1.101
17437,2,456336, 4,0.05191,0.8380,0.23377, 83091,14537, 97628,44197,72132,82132, 93609,0.4170,0.07296,0.4900,0.8511,0.6528,0.6884,0.5751,0.5431,0.5105,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,2,1.101
17437,3,451956, 4,0.05191,0.8380,0.05129, 90810,16745,107555,43448,69620,82023, 94213,0.4320,0.07965,0.5116,0.8444,0.6764,0.7123,0.6071,0.5673,0.5331,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,2,1.101
17437,4,432028, 4,0.05191,0.8380,0.10144, 98651,14648,113299,43885,71034,81599, 92402,0.4619,0.06859,0.5305,0.8707,0.6921,0.7208,0.6146,0.5813,0.5508,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,2,1.101
17437,5,431373, 4,0.05191,0.8380,0.07427, 74272,17063, 91335,38469,63206,72321, 84109,0.4045,0.09293,0.4974,0.8132,0.6588,0.7036,0.5910,0.5581,0.5206,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,2,1.101
17442,1,415143, 4,0.05758,0.8426,0.14178, 76789,15881, 92670,38993,61663,71035, 80857,0.4249,0.08788,0.5128,0.8286,0.6632,0.7039,0.6005,0.5661,0.5340,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,0,0,3,1.120
17442,2,413038, 4,0.05758,0.8426,0.18868, 81593,14361, 95954,40051,64183,73794, 84558,0.4332,0.07625,0.5095,0.8504,0.6708,0.7055,0.5992,0.5653,0.5316,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,0,0,3,1.120
17442,3,438131, 4,0.05758,0.8426,0.03785, 86932,15905,102837,43316,69772,80210, 92004,0.4283,0.07836,0.5067,0.8454,0.6674,0.7036,0.5958,0.5618,0.5278,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,0,0,3,1.120
17442,4,457507, 4,0.05758,0.8426,0.06505, 80334,16922, 97256,41772,68098,77639, 90153,0.4095,0.08626,0.4958,0.8260,0.6579,0.6995,0.5882,0.5561,0.5190,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,0,0,3,1.120
17442,5,462424, 4,0.05758,0.8426,0.14759,104918,15424,120342,46241,74639,87389, 98794,0.4615,0.06784,0.5293,0.8719,0.6941,0.7224,0.6172,0.5793,0.5492,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,0,0,3,1.120
17444,1,415143, 4,0.05758,0.8426,0.14178, 76789,15881, 92670,38993,61663,71035, 80857,0.4249,0.08788,0.5128,0.8286,0.6632,0.7039,0.6005,0.5661,0.5340,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,0,0,3,1.120
17444,2,413038, 4,0.05758,0.8426,0.18868, 81593,14361, 95954,40051,64183,73794, 84558,0.4332,0.07625,0.5095,0.8504,0.6708,0.7055,0.5992,0.5653,0.5316,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,0,0,3,1.120
17444,3,438131, 4,0.05758,0.8426,0.03785, 86932,15905,102837,43316,69772,80210, 92004,0.4283,0.07836,0.5067,0.8454,0.6674,0.7036,0.5958,0.5618,0.5278,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,0,0,3,1.120
17444,4,457507, 4,0.05758,0.8426,0.06505, 80334,16922, 97256,41772,68098,77639, 90153,0.4095,0.08626,0.4958,0.8260,0.6579,0.6995,0.5882,0.5561,0.5190,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,0,0,3,1.120
17444,5,462424, 4,0.05758,0.8426,0.14759,104918,15424,120342,46241,74639,87389, 98794,0.4615,0.06784,0.5293,0.8719,0.6941,0.7224,0.6172,0.5793,0.5492,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,0,0,3,1.120
17450,1,415143, 4,0.05758,0.8426,0.14178, 76789,15881, 92670,38993,61663,71035, 80857,0.4249,0.08788,0.5128,0.8286,0.6632,0.7039,0.6005,0.5661,0.5340,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,0,0,3,1.120
17450,2,413038, 4,0.05758,0.8426,0.18868, 81593,14361, 95954,40051,64183,73794, 84558,0.4332,0.07625,0.5095,0.8504,0.6708,0.7055,0.5992,0.5653,0.5316,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,0,0,3,1.120
17450,3,438131, 4,0.05758,0.8426,0.03785, 86932,15905,102837,43316,69772,80210, 92004,0.4283,0.07836,0.5067,0.8454,0.6674,0.7036,0.5958,0.5618,0.5278,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,0,0,3,1.120
17450,4,457507, 4,0.05758,0.8426,0.06505, 80334,16922, 97256,41772,68098,77639, 90153,0.4095,0.08626,0.4958,0.8260,0.6579,0.6995,0.5882,0.5561,0.5190,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,0,0,3,1.120
17450,5,462424, 4,0.05758,0.8426,0.14759,104918,15424,120342,46241,74639,87389, 98794,0.4615,0.06784,0.5293,0.8719,0.6941,0.7224,0.6172,0.5793,0.5492,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,0,0,3,1.120
17459,1,443857, 4,0.06949,0.8426,0.20101, 75138,15407, 90545,41016,66513,76004, 88345,0.4010,0.08222,0.4832,0.8299,0.6469,0.6882,0.5765,0.5437,0.5062,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,0,0,3,1.134
17459,2,445670, 4,0.06949,0.8426,0.18130, 82665,17049, 99714,41357,65864,75807, 86291,0.4266,0.08798,0.5146,0.8290,0.6665,0.7068,0.6022,0.5681,0.5361,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,0,0,3,1.134
17459,3,406863, 4,0.06949,0.8426,0.18579, 79346,14366, 93712,39821,63642,73156, 83884,0.4283,0.07756,0.5059,0.8467,0.6659,0.7018,0.5956,0.5616,0.5277,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,0,0,3,1.134
17459,4,428603, 4,0.06949,0.8426,0.07675, 99378,14909,114287,42843,69314,79557, 90001,0.4686,0.07030,0.5389,0.8696,0.6988,0.7274,0.6225,0.5896,0.5594,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,0,0,3,1.134
17459,5,461250, 4,0.06949,0.8426,0.03985, 94039,16762,110800,45336,73022,85543, 97844,0.4332,0.07722,0.5105,0.8488,0.6747,0.7096,0.6028,0.5643,0.5311,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,0,0,3,1.134
17460,1,443857, 4,0.06949,0.8426,0.20101, 75138,15407, 90545,41016,66513,76004, 88345,0.4010,0.08222,0.4832,0.8299,0.6469,0.6882,0.5765,0.5437,0.5062,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,0,0,3,1.134
17460,2,445670, 4,0.06949,0.8426,0.18130, 82665,17049, 99714,41357,65864,75807, 86291,0.4266,0.08798,0.5146,0.8290,0.6665,0.7068,0.6022,0.5681,0.5361,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,0,0,3,1.134
17460,3,406863, 4,0.06949,0.8426,0.18579, 79346,14366, 93712,39821,63642,73156, 83884,0.4283,0.07756,0.5059,0.8467,0.6659,0.7018,0.5956,0.5616,0.5277,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,0,0,3,1.134
17460,4,428603, 4,0.06949,0.8426,0.07675, 99378,14909,114287,42843,69314,79557, 90001,0.4686,0.07030,0.5389,0.8696,0.6988,0.7274,0.6225,0.5896,0.5594,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,0,0,3,1.134
17460,5,461250, 4,0.06949,0.8426,0.03985, 94039,16762,110800,45336,73022,85543, 97844,0.4332,0.07722,0.5105,0.8488,0.6747,0.7096,0.6028,0.5643,0.5311,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,0,0,3,1.134
17461,1,431373, 4,0.04887,0.8426,0.07427, 74272,17063, 91335,38469,63206,72321, 84109,0.4045,0.09293,0.4974,0.8132,0.6588,0.7036,0.5910,0.5581,0.5206,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,2,1.094
17461,2,449577, 4,0.04887,0.8426,0.10707,103409,15286,118695,46274,74553,85810, 97117,0.4615,0.06822,0.5297,0.8713,0.6909,0.7195,0.6142,0.5804,0.5500,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,2,1.094
