draw,district,total_pop,chain,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,max_to_min,gun_split,num_mun_split,mun_split,multi,koiki_split,valid
59,11,479670, 1,0.2761,0.9160,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1435487,0.29219, 0.08333, 0.16667, 0.08333, 0.00000, 0.08333,1.742,1,1,1,0,2,TRUE
59,12,482087, 1,0.2761,0.9160,0.08902, 86596,31643,118239,48072, 76781, 87563,100702,0.3772,0.13783,0.5150,0.7325,0.6431,0.7110,0.6063,0.5745,0.5401,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1435487,0.29219, 0.08333, 0.16667, 0.08333, 0.00000, 0.08333,1.742,1,1,1,0,2,TRUE
62, 1,470130, 1,0.2761,0.9160,0.15441, 68907,19084, 87992,42307, 76869, 89394,109079,0.3269,0.09055,0.4175,0.7831,0.6196,0.6753,0.5337,0.4961,0.4465,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1435487,0.29219, 0.08333, 0.16667, 0.08333, 0.00000, 0.08333,1.742,1,1,1,0,2,TRUE
62, 2,341797, 1,0.2761,0.9160,0.10029, 60431,15866, 76296,29523, 49513, 56402, 71381,0.3896,0.10229,0.4919,0.7921,0.6718,0.7211,0.6065,0.5750,0.5166,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1435487,0.29219, 0.08333, 0.16667, 0.08333, 0.00000, 0.08333,1.742,1,1,1,0,2,TRUE
62, 3,358223, 1,0.2761,0.9160,0.45216, 52002,18304, 70307,37923, 64782, 74680, 88173,0.3090,0.10876,0.4177,0.7399,0.5784,0.6497,0.5204,0.4849,0.4436,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1435487,0.29219, 0.08333, 0.16667, 0.08333, 0.00000, 0.08333,1.742,1,1,1,0,2,TRUE
62, 4,442694, 1,0.2761,0.9160,0.12250, 60923,25981, 86904,41826, 72560, 85541, 97975,0.3134,0.13365,0.4471,0.7011,0.5930,0.6751,0.5450,0.5040,0.4701,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1435487,0.29219, 0.08333, 0.16667, 0.08333, 0.00000, 0.08333,1.742,1,1,1,0,2,TRUE
62, 5,551947, 1,0.2761,0.9160,0.24043, 84867,26867,111734,51682, 87960, 98630,122933,0.3446,0.10908,0.4537,0.7596,0.6215,0.6838,0.5595,0.5312,0.4761,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1435487,0.29219, 0.08333, 0.16667, 0.08333, 0.00000, 0.08333,1.742,1,1,1,0,2,TRUE
62, 6,445975, 1,0.2761,0.9160,0.17661, 59790,23099, 82889,39686, 74296, 85440,100680,0.3062,0.11831,0.4246,0.7214,0.6011,0.6763,0.5273,0.4924,0.4515,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1435487,0.29219, 0.08333, 0.16667, 0.08333, 0.00000, 0.08333,1.742,1,1,1,0,2,TRUE
62, 7,411214, 1,0.2761,0.9160,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1435487,0.29219, 0.08333, 0.16667, 0.08333, 0.00000, 0.08333,1.742,1,1,1,0,2,TRUE
62, 8,316870, 1,0.2761,0.9160,0.20255, 53655,17866, 71522,31380, 53419, 61562, 73162,0.3502,0.11661,0.4668,0.7502,0.6310,0.6950,0.5725,0.5374,0.4943,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1435487,0.29219, 0.08333, 0.16667, 0.08333, 0.00000, 0.08333,1.742,1,1,1,0,2,TRUE
62, 9,392956, 1,0.2761,0.9160,0.30556, 53970,22343, 76314,38621, 69323, 79882, 94163,0.2977,0.12325,0.4210,0.7074,0.5830,0.6641,0.5240,0.4886,0.4476,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1435487,0.29219, 0.08333, 0.16667, 0.08333, 0.00000, 0.08333,1.742,1,1,1,0,2,TRUE
62,10,496726, 1,0.2761,0.9160,0.08552, 70416,28923, 99339,46614, 85348, 96958,113503,0.3134,0.12873,0.4421,0.7092,0.6018,0.6808,0.5379,0.5061,0.4667,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1435487,0.29219, 0.08333, 0.16667, 0.08333, 0.00000, 0.08333,1.742,1,1,1,0,2,TRUE
62,11,479670, 1,0.2761,0.9160,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1435487,0.29219, 0.08333, 0.16667, 0.08333, 0.00000, 0.08333,1.742,1,1,1,0,2,TRUE
62,12,482087, 1,0.2761,0.9160,0.08902, 86596,31643,118239,48072, 76781, 87563,100702,0.3772,0.13783,0.5150,0.7325,0.6431,0.7110,0.6063,0.5745,0.5401,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1435487,0.29219, 0.08333, 0.16667, 0.08333, 0.00000, 0.08333,1.742,1,1,1,0,2,TRUE
76, 1,295752, 1,0.3162,0.9202,0.07977, 48350,17723, 66073,27095, 47342, 54051, 63592,0.3533,0.12950,0.4828,0.7321,0.6411,0.7094,0.5826,0.5501,0.5096,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1412759,0.21571, 0.08333, 0.08333, 0.00000,-0.08333, 0.00000,1.904,1,2,2,0,2,TRUE
76, 2,377312, 1,0.3162,0.9202,0.17363, 55696,14398, 70094,35623, 64111, 74147, 90011,0.3251,0.08404,0.4091,0.7947,0.6100,0.6631,0.5223,0.4859,0.4378,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1412759,0.21571, 0.08333, 0.08333, 0.00000,-0.08333, 0.00000,1.904,1,2,2,0,2,TRUE
76, 3,393144, 1,0.3162,0.9202,0.34092, 65610,17233, 82842,40730, 66686, 75027, 91703,0.3576,0.09393,0.4516,0.7921,0.6170,0.6704,0.5540,0.5248,0.4746,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1412759,0.21571, 0.08333, 0.08333, 0.00000,-0.08333, 0.00000,1.904,1,2,2,0,2,TRUE
76, 4,563015, 1,0.3162,0.9202,0.11798, 92010,29185,121195,46809, 81412, 92261,116957,0.3684,0.11685,0.4852,0.7592,0.6629,0.7214,0.5982,0.5678,0.5089,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1412759,0.21571, 0.08333, 0.08333, 0.00000,-0.08333, 0.00000,1.904,1,2,2,0,2,TRUE
76, 5,516413, 1,0.3162,0.9202,0.23893, 71720,28937,100657,52730, 92795,106461,124581,0.2998,0.12097,0.4208,0.7127,0.5764,0.6563,0.5203,0.4860,0.4469,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1412759,0.21571, 0.08333, 0.08333, 0.00000,-0.08333, 0.00000,1.904,1,2,2,0,2,TRUE
76, 6,479670, 1,0.3162,0.9202,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1412759,0.21571, 0.08333, 0.08333, 0.00000,-0.08333, 0.00000,1.904,1,2,2,0,2,TRUE
76, 7,380279, 1,0.3162,0.9202,0.12091, 48601,22295, 70897,35492, 61935, 73286, 83630,0.2990,0.13715,0.4361,0.6855,0.5780,0.6664,0.5337,0.4917,0.4588,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1412759,0.21571, 0.08333, 0.08333, 0.00000,-0.08333, 0.00000,1.904,1,2,2,0,2,TRUE
76, 8,378243, 1,0.3162,0.9202,0.20449, 64137,24611, 88748,38404, 61260, 69916, 80241,0.3615,0.13872,0.5002,0.7227,0.6255,0.6980,0.5916,0.5594,0.5252,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1412759,0.21571, 0.08333, 0.08333, 0.00000,-0.08333, 0.00000,1.904,1,2,2,0,2,TRUE
76, 9,411214, 1,0.3162,0.9202,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1412759,0.21571, 0.08333, 0.08333, 0.00000,-0.08333, 0.00000,1.904,1,2,2,0,2,TRUE
76,10,430584, 1,0.3162,0.9202,0.38178, 55106,21953, 77059,35061, 68133, 78962, 94521,0.3012,0.11999,0.4212,0.7153,0.6112,0.6874,0.5308,0.4939,0.4491,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1412759,0.21571, 0.08333, 0.08333, 0.00000,-0.08333, 0.00000,1.904,1,2,2,0,2,TRUE
76,11,405536, 1,0.3162,0.9202,0.19122, 63299,21350, 84649,37462, 64895, 75878, 91139,0.3389,0.11431,0.4532,0.7478,0.6282,0.6932,0.5661,0.5273,0.4815,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1412759,0.21571, 0.08333, 0.08333, 0.00000,-0.08333, 0.00000,1.904,1,2,2,0,2,TRUE
76,12,559127, 1,0.3162,0.9202,0.13997, 87028,32293,119320,58229,102283,116063,135377,0.3241,0.12026,0.4444,0.7295,0.5992,0.6721,0.5384,0.5069,0.4685,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1412759,0.21571, 0.08333, 0.08333, 0.00000,-0.08333, 0.00000,1.904,1,2,2,0,2,TRUE
88, 1,292062, 1,0.3247,0.9202,0.11190, 44157,16658, 60816,22296, 40852, 46092, 59826,0.3498,0.13196,0.4817,0.7261,0.6645,0.7318,0.5982,0.5689,0.5041,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
88, 2,411214, 1,0.3247,0.9202,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
88, 3,524850, 1,0.3247,0.9202,0.26492, 76550,21499, 98049,49951, 89571,103585,125050,0.3210,0.09015,0.4112,0.7810,0.6052,0.6626,0.5226,0.4863,0.4395,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
88, 4,393144, 1,0.3247,0.9202,0.34092, 65610,17233, 82842,40730, 66686, 75027, 91703,0.3576,0.09393,0.4516,0.7921,0.6170,0.6704,0.5540,0.5248,0.4746,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
88, 5,325959, 1,0.3247,0.9202,0.22194, 45658,16516, 62174,28466, 52043, 60778, 73136,0.3162,0.11438,0.4306,0.7344,0.6160,0.6860,0.5444,0.5057,0.4595,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
88, 6,332178, 1,0.3247,0.9202,0.09323, 60858,16460, 77317,29503, 49126, 55928, 68461,0.3975,0.10749,0.5049,0.7872,0.6736,0.7239,0.6115,0.5803,0.5304,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
88, 7,522289, 1,0.3247,0.9202,0.15851, 82711,26396,109107,51270, 84364, 95475,109712,0.3590,0.11457,0.4735,0.7582,0.6174,0.6804,0.5640,0.5333,0.4986,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
88, 8,496782, 1,0.3247,0.9202,0.29707, 66283,26673, 92956,43999, 83306, 96503,114613,0.3001,0.12078,0.4209,0.7132,0.6011,0.6788,0.5274,0.4906,0.4478,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
88, 9,532149, 1,0.3247,0.9202,0.23944, 85567,33125,118692,59003, 95477,108300,123968,0.3352,0.12976,0.4650,0.7210,0.5919,0.6680,0.5542,0.5229,0.4891,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
88,10,438408, 1,0.3247,0.9202,0.20893, 59033,24513, 83546,42230, 74854, 85867,101693,0.3003,0.12469,0.4250,0.7069,0.5831,0.6644,0.5275,0.4931,0.4510,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
88,11,443729, 1,0.3247,0.9202,0.12894, 71296,26921, 98217,45388, 80364, 91039,106229,0.3312,0.12506,0.4562,0.7260,0.6110,0.6840,0.5500,0.5190,0.4804,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
88,12,477525, 1,0.3247,0.9202,0.14400, 67091,27280, 94371,41389, 71619, 85046, 97943,0.3311,0.13464,0.4658,0.7110,0.6185,0.6952,0.5685,0.5260,0.4907,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
91, 1,292062, 1,0.3247,0.9202,0.11190, 44157,16658, 60816,22296, 40852, 46092, 59826,0.3498,0.13196,0.4817,0.7261,0.6645,0.7318,0.5982,0.5689,0.5041,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
91, 2,411214, 1,0.3247,0.9202,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
91, 3,524850, 1,0.3247,0.9202,0.26492, 76550,21499, 98049,49951, 89571,103585,125050,0.3210,0.09015,0.4112,0.7810,0.6052,0.6626,0.5226,0.4863,0.4395,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
91, 4,393144, 1,0.3247,0.9202,0.34092, 65610,17233, 82842,40730, 66686, 75027, 91703,0.3576,0.09393,0.4516,0.7921,0.6170,0.6704,0.5540,0.5248,0.4746,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
91, 5,325959, 1,0.3247,0.9202,0.22194, 45658,16516, 62174,28466, 52043, 60778, 73136,0.3162,0.11438,0.4306,0.7344,0.6160,0.6860,0.5444,0.5057,0.4595,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
91, 6,332178, 1,0.3247,0.9202,0.09323, 60858,16460, 77317,29503, 49126, 55928, 68461,0.3975,0.10749,0.5049,0.7872,0.6736,0.7239,0.6115,0.5803,0.5304,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
91, 7,522289, 1,0.3247,0.9202,0.15851, 82711,26396,109107,51270, 84364, 95475,109712,0.3590,0.11457,0.4735,0.7582,0.6174,0.6804,0.5640,0.5333,0.4986,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
91, 8,496782, 1,0.3247,0.9202,0.29707, 66283,26673, 92956,43999, 83306, 96503,114613,0.3001,0.12078,0.4209,0.7132,0.6011,0.6788,0.5274,0.4906,0.4478,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
91, 9,532149, 1,0.3247,0.9202,0.23944, 85567,33125,118692,59003, 95477,108300,123968,0.3352,0.12976,0.4650,0.7210,0.5919,0.6680,0.5542,0.5229,0.4891,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
91,10,438408, 1,0.3247,0.9202,0.20893, 59033,24513, 83546,42230, 74854, 85867,101693,0.3003,0.12469,0.4250,0.7069,0.5831,0.6644,0.5275,0.4931,0.4510,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
91,11,443729, 1,0.3247,0.9202,0.12894, 71296,26921, 98217,45388, 80364, 91039,106229,0.3312,0.12506,0.4562,0.7260,0.6110,0.6840,0.5500,0.5190,0.4804,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
91,12,477525, 1,0.3247,0.9202,0.14400, 67091,27280, 94371,41389, 71619, 85046, 97943,0.3311,0.13464,0.4658,0.7110,0.6185,0.6952,0.5685,0.5260,0.4907,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.1858120,0.33723, 0.08333, 0.16667, 0.16667, 0.00000,-0.08333,1.822,1,2,2,0,2,TRUE
120, 1,561338, 1,0.3247,0.9107,0.17441, 93961,35190,129150,59464, 98419,111681,129040,0.3458,0.12953,0.4754,0.7276,0.6124,0.6848,0.5675,0.5363,0.5002,12,12,12, 9,3,-0.274,-0.1374,-0.3927,-0.1867939,0.21142, 0.08333, 0.00000, 0.16667,-0.08333, 0.00000,1.922,1,3,3,0,2,TRUE
120, 2,292062, 1,0.3247,0.9107,0.11190, 44157,16658, 60816,22296, 40852, 46092, 59826,0.3498,0.13196,0.4817,0.7261,0.6645,0.7318,0.5982,0.5689,0.5041,12,12,12, 9,3,-0.274,-0.1374,-0.3927,-0.1867939,0.21142, 0.08333, 0.00000, 0.16667,-0.08333, 0.00000,1.922,1,3,3,0,2,TRUE
120, 3,510172, 1,0.3247,0.9107,0.35596, 73013,29175,102187,54724, 93903,107724,126162,0.3015,0.12049,0.4220,0.7146,0.5716,0.6513,0.5211,0.4868,0.4475,12,12,12, 9,3,-0.274,-0.1374,-0.3927,-0.1867939,0.21142, 0.08333, 0.00000, 0.16667,-0.08333, 0.00000,1.922,1,3,3,0,2,TRUE
120, 4,374797, 1,0.3247,0.9107,0.06937, 70312,19559, 89871,34180, 56081, 63816, 77592,0.4002,0.11133,0.5115,0.7825,0.6730,0.7245,0.6158,0.5848,0.5367,12,12,12, 9,3,-0.274,-0.1374,-0.3927,-0.1867939,0.21142, 0.08333, 0.00000, 0.16667,-0.08333, 0.00000,1.922,1,3,3,0,2,TRUE
120, 5,411214, 1,0.3247,0.9107,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 9,3,-0.274,-0.1374,-0.3927,-0.1867939,0.21142, 0.08333, 0.00000, 0.16667,-0.08333, 0.00000,1.922,1,3,3,0,2,TRUE
120, 6,393144, 1,0.3247,0.9107,0.34092, 65610,17233, 82842,40730, 66686, 75027, 91703,0.3576,0.09393,0.4516,0.7921,0.6170,0.6704,0.5540,0.5248,0.4746,12,12,12, 9,3,-0.274,-0.1374,-0.3927,-0.1867939,0.21142, 0.08333, 0.00000, 0.16667,-0.08333, 0.00000,1.922,1,3,3,0,2,TRUE
120, 7,479670, 1,0.3247,0.9107,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,12,12,12, 9,3,-0.274,-0.1374,-0.3927,-0.1867939,0.21142, 0.08333, 0.00000, 0.16667,-0.08333, 0.00000,1.922,1,3,3,0,2,TRUE
120, 8,338848, 1,0.3247,0.9107,0.22892, 47275,17254, 64529,29505, 54033, 63090, 75890,0.3155,0.11514,0.4306,0.7327,0.6158,0.6863,0.5443,0.5057,0.4595,12,12,12, 9,3,-0.274,-0.1374,-0.3927,-0.1867939,0.21142, 0.08333, 0.00000, 0.16667,-0.08333, 0.00000,1.922,1,3,3,0,2,TRUE
120, 9,428509, 1,0.3247,0.9107,0.42293, 54837,21846, 76683,34877, 67794, 78571, 94053,0.3012,0.12000,0.4212,0.7154,0.6114,0.6875,0.5308,0.4939,0.4491,12,12,12, 9,3,-0.274,-0.1374,-0.3927,-0.1867939,0.21142, 0.08333, 0.00000, 0.16667,-0.08333, 0.00000,1.922,1,3,3,0,2,TRUE
120,10,477525, 1,0.3247,0.9107,0.14400, 67091,27280, 94371,41389, 71619, 85046, 97943,0.3311,0.13464,0.4658,0.7110,0.6185,0.6952,0.5685,0.5260,0.4907,12,12,12, 9,3,-0.274,-0.1374,-0.3927,-0.1867939,0.21142, 0.08333, 0.00000, 0.16667,-0.08333, 0.00000,1.922,1,3,3,0,2,TRUE
120,11,413884, 1,0.3247,0.9107,0.12711, 62308,24651, 86960,43029, 75680, 85829, 99566,0.3175,0.12563,0.4432,0.7166,0.5916,0.6690,0.5347,0.5033,0.4662,12,12,12, 9,3,-0.274,-0.1374,-0.3927,-0.1867939,0.21142, 0.08333, 0.00000, 0.16667,-0.08333, 0.00000,1.922,1,3,3,0,2,TRUE
120,12,509126, 1,0.3247,0.9107,0.18881, 72994,21131, 94125,47438, 85784, 99176,119978,0.3189,0.09232,0.4112,0.7757,0.6062,0.6650,0.5232,0.4869,0.4396,12,12,12, 9,3,-0.274,-0.1374,-0.3927,-0.1867939,0.21142, 0.08333, 0.00000, 0.16667,-0.08333, 0.00000,1.922,1,3,3,0,2,TRUE
121, 1,348009, 1,0.3017,0.9149,0.07664, 54179,20294, 74473,31640, 55545, 63637, 75250,0.3423,0.12820,0.4705,0.7279,0.6315,0.7020,0.5729,0.5393,0.4974,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1327123,0.26665, 0.08333, 0.16667, 0.08333, 0.00000, 0.00000,1.661,1,3,3,0,2,TRUE
121, 2,380279, 1,0.3017,0.9149,0.12091, 48601,22295, 70897,35492, 61935, 73286, 83630,0.2990,0.13715,0.4361,0.6855,0.5780,0.6664,0.5337,0.4917,0.4588,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1327123,0.26665, 0.08333, 0.16667, 0.08333, 0.00000, 0.00000,1.661,1,3,3,0,2,TRUE
121, 3,411214, 1,0.3017,0.9149,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1327123,0.26665, 0.08333, 0.16667, 0.08333, 0.00000, 0.00000,1.661,1,3,3,0,2,TRUE
121, 4,393144, 1,0.3017,0.9149,0.34092, 65610,17233, 82842,40730, 66686, 75027, 91703,0.3576,0.09393,0.4516,0.7921,0.6170,0.6704,0.5540,0.5248,0.4746,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1327123,0.26665, 0.08333, 0.16667, 0.08333, 0.00000, 0.00000,1.661,1,3,3,0,2,TRUE
121, 5,563015, 1,0.3017,0.9149,0.11798, 92010,29185,121195,46809, 81412, 92261,116957,0.3684,0.11685,0.4852,0.7592,0.6629,0.7214,0.5982,0.5678,0.5089,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1327123,0.26665, 0.08333, 0.16667, 0.08333, 0.00000, 0.00000,1.661,1,3,3,0,2,TRUE
121, 6,479670, 1,0.3017,0.9149,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1327123,0.26665, 0.08333, 0.16667, 0.08333, 0.00000, 0.00000,1.661,1,3,3,0,2,TRUE
121, 7,338910, 1,0.3017,0.9149,0.13448, 51068,21230, 72299,35273, 62225, 70257, 81115,0.3173,0.13192,0.4492,0.7064,0.5915,0.6721,0.5374,0.5072,0.4713,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1327123,0.26665, 0.08333, 0.16667, 0.08333, 0.00000, 0.00000,1.661,1,3,3,0,2,TRUE
121, 8,478053, 1,0.3017,0.9149,0.28725, 74746,30330,105077,54784, 89106,100560,114630,0.3234,0.13124,0.4547,0.7114,0.5771,0.6573,0.5411,0.5110,0.4783,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1327123,0.26665, 0.08333, 0.16667, 0.08333, 0.00000, 0.00000,1.661,1,3,3,0,2,TRUE
121, 9,420438, 1,0.3017,0.9149,0.17665, 73093,23139, 96233,37932, 64238, 74635, 89031,0.3725,0.11792,0.4904,0.7596,0.6584,0.7173,0.5997,0.5632,0.5194,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1327123,0.26665, 0.08333, 0.16667, 0.08333, 0.00000, 0.00000,1.661,1,3,3,0,2,TRUE
121,10,456010, 1,0.3017,0.9149,0.20844, 67495,17989, 85483,43765, 78234, 90493,109378,0.3239,0.08633,0.4103,0.7898,0.6067,0.6615,0.5221,0.4858,0.4387,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1327123,0.26665, 0.08333, 0.16667, 0.08333, 0.00000, 0.00000,1.661,1,3,3,0,2,TRUE
121,11,393907, 1,0.3017,0.9149,0.20583, 50215,20243, 70458,31566, 61874, 71769, 85861,0.3012,0.12142,0.4226,0.7128,0.6141,0.6907,0.5325,0.4954,0.4507,12,12,12, 8,2,-0.274,-0.1374,-0.3927,-0.1327123,0.26665, 0.08333, 0.16667, 0.08333, 0.00000, 0.00000,1.661,1,3,3,0,2,TRUE
