draw,chain,district,total_pop,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,mun_split,gun_split,koiki_split,max_to_min
19728,4,6,457977,0.22396,0.8458,0.05165, 91145,33541,124686,27577,53209,66085, 86806,0.4103,0.1510,0.5613,0.7310,0.7677,0.8189,0.7009,0.6536,0.5896,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.0000,0,1,1,1.519
19732,4,1,439032,0.24747,0.8750,0.09755, 81572,29643,111214,24358,49188,60232, 80257,0.4049,0.1472,0.5521,0.7335,0.7701,0.8204,0.6934,0.6487,0.5808,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.559
19732,4,2,281579,0.24747,0.8750,0.08518, 74164,27385,101549,24541,43943,62593, 79449,0.3942,0.1455,0.5397,0.7304,0.7514,0.8054,0.6980,0.6187,0.5611,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.559
19732,4,3,385697,0.24747,0.8750,0.09583, 63458,22120, 85578,23142,45522,58218, 75226,0.3762,0.1311,0.5074,0.7415,0.7328,0.7872,0.6528,0.5951,0.5322,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.559
19732,4,4,375115,0.24747,0.8750,0.19865, 52038,18079, 70117,19564,40360,48920, 64010,0.3671,0.1276,0.4947,0.7422,0.7268,0.7819,0.6347,0.5890,0.5228,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.559
19732,4,5,353075,0.24747,0.8750,0.19363, 63811,26254, 90065,23386,48635,57445, 77429,0.3627,0.1492,0.5119,0.7085,0.7318,0.7939,0.6494,0.6106,0.5377,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.559
19732,4,6,410567,0.24747,0.8750,0.04542, 88484,30449,118934,25717,49535,61701, 81006,0.4222,0.1453,0.5675,0.7440,0.7748,0.8222,0.7060,0.6584,0.5949,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.559
19734,4,1,404892,0.22969,0.8417,0.10068, 93606,33369,126976,31271,56598,80768,103620,0.3895,0.1389,0.5284,0.7372,0.7496,0.8024,0.6917,0.6112,0.5506,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,1,0,1,1.571
19734,4,2,452896,0.22969,0.8417,0.09929, 76333,31286,107620,28975,59639,71028, 94761,0.3585,0.1469,0.5054,0.7093,0.7249,0.7879,0.6434,0.6024,0.5318,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,1,0,1,1.571
19734,4,3,383401,0.22969,0.8417,0.07187, 71136,24666, 95803,24491,48825,59750, 76512,0.3942,0.1367,0.5309,0.7426,0.7439,0.7964,0.6624,0.6159,0.5560,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,1,0,1,1.571
19734,4,4,307774,0.22969,0.8417,0.15580, 62311,23926, 86236,17936,36202,44637, 58867,0.4086,0.1569,0.5655,0.7226,0.7765,0.8279,0.7043,0.6589,0.5943,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,1,0,1,1.571
19734,4,5,407869,0.22969,0.8417,0.08029, 59087,18114, 77201,20817,42818,51689, 68825,0.3834,0.1175,0.5009,0.7654,0.7395,0.7876,0.6432,0.5990,0.5287,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,1,0,1,1.571
19734,4,6,288233,0.22969,0.8417,0.04754, 61053,22569, 83621,17217,33100,41236, 54791,0.4205,0.1555,0.5760,0.7301,0.7801,0.8293,0.7164,0.6697,0.6042,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,1,0,1,1.571
19739,4,1,452149,0.20838,0.8667,0.15225, 63920,22096, 86016,24730,51027,61586, 80977,0.3626,0.1253,0.4879,0.7431,0.7210,0.7767,0.6277,0.5828,0.5151,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667,-0.1667, 0.0000, 0.0000,1,1,1,1.450
19739,4,2,362829,0.20838,0.8667,0.10599, 70880,26599, 97479,20166,41136,50507, 66708,0.4107,0.1541,0.5648,0.7271,0.7785,0.8286,0.7033,0.6587,0.5937,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667,-0.1667, 0.0000, 0.0000,1,1,1,1.450
19739,4,3,352244,0.20838,0.8667,0.13496, 62621,25281, 87901,22412,46020,54503, 74011,0.3678,0.1485,0.5163,0.7124,0.7365,0.7969,0.6564,0.6173,0.5429,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667,-0.1667, 0.0000, 0.0000,1,1,1,1.450
19739,4,4,424447,0.20838,0.8667,0.04601, 90650,31223,121873,26559,51228,63760, 83628,0.4209,0.1450,0.5658,0.7438,0.7734,0.8211,0.7041,0.6565,0.5931,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667,-0.1667, 0.0000, 0.0000,1,1,1,1.450
19739,4,5,341591,0.20838,0.8667,0.05307, 74948,26300,101248,25142,48557,60577, 77448,0.4019,0.1410,0.5430,0.7403,0.7488,0.8011,0.6759,0.6257,0.5666,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667,-0.1667, 0.0000, 0.0000,1,1,1,1.450
19739,4,6,311805,0.20838,0.8667,0.13284, 60508,22430, 82939,21699,39216,58174, 74604,0.3678,0.1363,0.5041,0.7296,0.7361,0.7926,0.6790,0.5878,0.5265,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667,-0.1667, 0.0000, 0.0000,1,1,1,1.450
19740,4,1,397270,0.24747,0.8708,0.22350, 66755,25723, 92478,20952,41824,50864, 68478,0.3936,0.1517,0.5453,0.7219,0.7611,0.8153,0.6886,0.6452,0.5746,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.624
19740,4,2,415690,0.24747,0.8708,0.14780, 75511,31434,106945,27925,57566,68479, 91322,0.3623,0.1508,0.5131,0.7061,0.7300,0.7930,0.6501,0.6096,0.5394,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.624
19740,4,3,374749,0.24747,0.8708,0.10428, 61922,19290, 81213,20213,42165,51498, 67431,0.3958,0.1233,0.5191,0.7625,0.7539,0.8007,0.6582,0.6120,0.5464,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.624
19740,4,4,318499,0.24747,0.8708,0.05432, 65397,22917, 88314,18843,35936,44772, 59161,0.4223,0.1480,0.5703,0.7405,0.7763,0.8242,0.7108,0.6636,0.5988,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.624
19740,4,5,457278,0.24747,0.8708,0.07936, 79777,27181,106959,28232,55748,70903, 91535,0.3835,0.1307,0.5142,0.7459,0.7386,0.7912,0.6574,0.6014,0.5389,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.624
19740,4,6,281579,0.24747,0.8708,0.08518, 74164,27385,101549,24541,43943,62593, 79449,0.3942,0.1455,0.5397,0.7304,0.7514,0.8054,0.6980,0.6187,0.5611,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.624
19742,4,1,397270,0.24747,0.8708,0.22350, 66755,25723, 92478,20952,41824,50864, 68478,0.3936,0.1517,0.5453,0.7219,0.7611,0.8153,0.6886,0.6452,0.5746,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.624
19742,4,2,415690,0.24747,0.8708,0.14780, 75511,31434,106945,27925,57566,68479, 91322,0.3623,0.1508,0.5131,0.7061,0.7300,0.7930,0.6501,0.6096,0.5394,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.624
19742,4,3,374749,0.24747,0.8708,0.10428, 61922,19290, 81213,20213,42165,51498, 67431,0.3958,0.1233,0.5191,0.7625,0.7539,0.8007,0.6582,0.6120,0.5464,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.624
19742,4,4,318499,0.24747,0.8708,0.05432, 65397,22917, 88314,18843,35936,44772, 59161,0.4223,0.1480,0.5703,0.7405,0.7763,0.8242,0.7108,0.6636,0.5988,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.624
19742,4,5,457278,0.24747,0.8708,0.07936, 79777,27181,106959,28232,55748,70903, 91535,0.3835,0.1307,0.5142,0.7459,0.7386,0.7912,0.6574,0.6014,0.5389,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.624
19742,4,6,281579,0.24747,0.8708,0.08518, 74164,27385,101549,24541,43943,62593, 79449,0.3942,0.1455,0.5397,0.7304,0.7514,0.8054,0.6980,0.6187,0.5611,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,0,1,1,1.624
19750,4,1,312500,0.21378,0.8542,0.18050, 40337,12900, 53237,15025,31428,37886, 50117,0.3692,0.1181,0.4873,0.7577,0.7286,0.7799,0.6288,0.5842,0.5151,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.0000,-0.1667,-0.1667, 0.0000,0,1,1,1.453
19750,4,2,439032,0.21378,0.8542,0.09755, 81572,29643,111214,24358,49188,60232, 80257,0.4049,0.1472,0.5521,0.7335,0.7701,0.8204,0.6934,0.6487,0.5808,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.0000,-0.1667,-0.1667, 0.0000,0,1,1,1.453
19750,4,3,454169,0.21378,0.8542,0.07907, 82397,34567,116964,28741,58249,69964, 94078,0.3713,0.1558,0.5271,0.7045,0.7414,0.8028,0.6676,0.6257,0.5542,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.0000,-0.1667,-0.1667, 0.0000,0,1,1,1.453
19750,4,4,372088,0.21378,0.8542,0.06078, 81598,27316,108914,24901,48853,60216, 78249,0.4161,0.1393,0.5554,0.7492,0.7662,0.8139,0.6904,0.6440,0.5819,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.0000,-0.1667,-0.1667, 0.0000,0,1,1,1.453
19750,4,5,346065,0.21378,0.8542,0.05803, 74286,26074,100360,25291,48873,60944, 77860,0.3994,0.1402,0.5396,0.7402,0.7460,0.7987,0.6725,0.6222,0.5631,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.0000,-0.1667,-0.1667, 0.0000,0,1,1,1.453
19750,4,6,321211,0.21378,0.8542,0.10179, 63336,23431, 86767,22392,40592,59867, 76815,0.3708,0.1372,0.5079,0.7300,0.7388,0.7949,0.6813,0.5917,0.5304,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.0000,-0.1667,-0.1667, 0.0000,0,1,1,1.453
19763,4,1,362829,0.24949,0.8667,0.10599, 70880,26599, 97479,20166,41136,50507, 66708,0.4107,0.1541,0.5648,0.7271,0.7785,0.8286,0.7033,0.6587,0.5937,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,1,1,1,1.660
19763,4,2,336862,0.24949,0.8667,0.15689, 61035,25452, 86488,21741,43921,52750, 70426,0.3701,0.1543,0.5244,0.7057,0.7374,0.7991,0.6632,0.6212,0.5512,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,1,1,1,1.660
19763,4,3,281579,0.24949,0.8667,0.08518, 74164,27385,101549,24541,43943,62593, 79449,0.3942,0.1455,0.5397,0.7304,0.7514,0.8054,0.6980,0.6187,0.5611,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,1,1,1,1.660
19763,4,4,447772,0.24949,0.8667,0.07601, 77579,26517,104096,27499,54269,69062, 89199,0.3830,0.1309,0.5138,0.7453,0.7383,0.7911,0.6573,0.6012,0.5385,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,1,1,1,1.660
19763,4,5,348492,0.24949,0.8667,0.04990, 74363,26053,100415,21359,40788,50857, 67033,0.4234,0.1483,0.5717,0.7406,0.7769,0.8246,0.7112,0.6638,0.5997,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,1,1,1,1.660
19763,4,6,467531,0.24949,0.8667,0.17349, 65505,21925, 87430,25402,53125,63339, 84561,0.3607,0.1207,0.4814,0.7492,0.7206,0.7749,0.6220,0.5799,0.5083,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000,1,1,1,1.660
19767,4,1,309544,0.24747,0.8583,0.07295, 55272,23149, 78421,17350,34197,42042, 56708,0.3892,0.1630,0.5522,0.7048,0.7611,0.8189,0.6964,0.6510,0.5803,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000,-0.1667,0,1,1,1.623
19767,4,2,439032,0.24747,0.8583,0.09755, 81572,29643,111214,24358,49188,60232, 80257,0.4049,0.1472,0.5521,0.7335,0.7701,0.8204,0.6934,0.6487,0.5808,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000,-0.1667,0,1,1,1.623
19767,4,3,457125,0.24747,0.8583,0.17280, 67462,24318, 91780,26415,55480,65808, 87487,0.3567,0.1286,0.4853,0.7350,0.7186,0.7765,0.6233,0.5824,0.5120,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000,-0.1667,0,1,1,1.623
19767,4,4,407361,0.24747,0.8583,0.06865, 68235,23692, 91927,24382,47980,61234, 79267,0.3802,0.1320,0.5122,0.7423,0.7368,0.7904,0.6571,0.6002,0.5370,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000,-0.1667,0,1,1,1.623
19767,4,5,350424,0.24747,0.8583,0.06680, 76821,25744,102565,23660,46395,57199, 74208,0.4146,0.1389,0.5535,0.7490,0.7646,0.8126,0.6886,0.6420,0.5802,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000,-0.1667,0,1,1,1.623
19767,4,6,281579,0.24747,0.8583,0.08518, 74164,27385,101549,24541,43943,62593, 79449,0.3942,0.1455,0.5397,0.7304,0.7514,0.8054,0.6980,0.6187,0.5611,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000,-0.1667,0,1,1,1.623
19772,4,1,309544,0.24747,0.8583,0.07295, 55272,23149, 78421,17350,34197,42042, 56708,0.3892,0.1630,0.5522,0.7048,0.7611,0.8189,0.6964,0.6510,0.5803,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000,-0.1667,0,1,1,1.623
19772,4,2,439032,0.24747,0.8583,0.09755, 81572,29643,111214,24358,49188,60232, 80257,0.4049,0.1472,0.5521,0.7335,0.7701,0.8204,0.6934,0.6487,0.5808,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000,-0.1667,0,1,1,1.623
19772,4,3,457125,0.24747,0.8583,0.17280, 67462,24318, 91780,26415,55480,65808, 87487,0.3567,0.1286,0.4853,0.7350,0.7186,0.7765,0.6233,0.5824,0.5120,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000,-0.1667,0,1,1,1.623
19772,4,4,407361,0.24747,0.8583,0.06865, 68235,23692, 91927,24382,47980,61234, 79267,0.3802,0.1320,0.5122,0.7423,0.7368,0.7904,0.6571,0.6002,0.5370,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000,-0.1667,0,1,1,1.623
19772,4,5,350424,0.24747,0.8583,0.06680, 76821,25744,102565,23660,46395,57199, 74208,0.4146,0.1389,0.5535,0.7490,0.7646,0.8126,0.6886,0.6420,0.5802,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000,-0.1667,0,1,1,1.623
19772,4,6,281579,0.24747,0.8583,0.08518, 74164,27385,101549,24541,43943,62593, 79449,0.3942,0.1455,0.5397,0.7304,0.7514,0.8054,0.6980,0.6187,0.5611,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667,-0.1667,-0.1667, 0.0000,-0.1667,0,1,1,1.623
19779,4,1,396520,0.18246,0.8292,0.10280, 69053,28313, 97366,26563,54671,64993, 86545,0.3568,0.1463,0.5031,0.7092,0.7222,0.7857,0.6404,0.5997,0.5294,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667, 0.0000, 0.0000, 0.0000,1,1,1,1.356
19779,4,2,362829,0.18246,0.8292,0.10599, 70880,26599, 97479,20166,41136,50507, 66708,0.4107,0.1541,0.5648,0.7271,0.7785,0.8286,0.7033,0.6587,0.5937,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667, 0.0000, 0.0000, 0.0000,1,1,1,1.356
19779,4,3,388703,0.18246,0.8292,0.16170, 51029,15943, 66973,19217,39480,47611, 63666,0.3695,0.1154,0.4849,0.7619,0.7264,0.7771,0.6291,0.5845,0.5127,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667, 0.0000, 0.0000, 0.0000,1,1,1,1.356
19779,4,4,414759,0.18246,0.8292,0.04868, 88077,29752,117830,29140,57662,70675, 90550,0.4044,0.1366,0.5410,0.7475,0.7514,0.8018,0.6714,0.6251,0.5655,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667, 0.0000, 0.0000, 0.0000,1,1,1,1.356
19779,4,5,376348,0.18246,0.8292,0.18674, 81857,29619,111476,28431,51142,74101, 95105,0.3799,0.1375,0.5174,0.7343,0.7422,0.7968,0.6855,0.6007,0.5396,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667, 0.0000, 0.0000, 0.0000,1,1,1,1.356
19779,4,6,305906,0.18246,0.8292,0.04342, 62629,23703, 86333,17191,33093,41222, 54804,0.4230,0.1601,0.5831,0.7255,0.7847,0.8340,0.7229,0.6768,0.6117,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.1667, 0.0000, 0.0000, 0.0000,1,1,1,1.356
19787,4,1,281579,0.24747,0.8542,0.08518, 74164,27385,101549,24541,43943,62593, 79449,0.3942,0.1455,0.5397,0.7304,0.7514,0.8054,0.6980,0.6187,0.5611,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000, 0.0000, 0.1667, 0.0000,1,1,1,1.506
19787,4,2,424034,0.24747,0.8542,0.09807, 76784,30582,107366,28719,58974,70314, 93558,0.3634,0.1448,0.5082,0.7152,0.7278,0.7890,0.6455,0.6043,0.5344,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000, 0.0000, 0.1667, 0.0000,1,1,1,1.506
19787,4,3,403628,0.24747,0.8542,0.16393, 68119,26154, 94273,21266,42490,51690, 69565,0.3947,0.1515,0.5462,0.7226,0.7621,0.8160,0.6893,0.6459,0.5754,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000, 0.0000, 0.1667, 0.0000,1,1,1,1.506
19787,4,4,368391,0.24747,0.8542,0.11523, 60559,18859, 79418,19900,41499,50671, 66344,0.3946,0.1229,0.5175,0.7625,0.7527,0.7997,0.6568,0.6105,0.5448,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000, 0.0000, 0.1667, 0.0000,1,1,1,1.506
19787,4,5,381736,0.24747,0.8542,0.03842, 80444,28830,109274,23140,44755,55621, 73235,0.4204,0.1507,0.5710,0.7362,0.7766,0.8253,0.7095,0.6627,0.5987,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000, 0.0000, 0.1667, 0.0000,1,1,1,1.506
19787,4,6,385697,0.24747,0.8542,0.09583, 63458,22120, 85578,23142,45522,58218, 75226,0.3762,0.1311,0.5074,0.7415,0.7328,0.7872,0.6528,0.5951,0.5322,6,6,6,6,6,0.001283,0.1082,-0.1486,-0.2535,-0.3840,-0.1667, 0.0000, 0.0000, 0.1667, 0.0000,1,1,1,1.506
19788,4,1,308942,0.23430,0.8583,0.12700, 61671,24399, 86070,22621,40763,60628, 76774,0.3629,0.1436,0.5065,0.7165,0.7317,0.7919,0.6786,0.5867,0.5285,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000,-0.1667, 0.0000, 0.0000,0,0,1,1.536
19788,4,2,429278,0.23430,0.8583,0.20443, 74502,29298,103801,27578,56687,67170, 90978,0.3638,0.1431,0.5068,0.7178,0.7299,0.7901,0.6468,0.6071,0.5329,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000,-0.1667, 0.0000, 0.0000,0,0,1,1.536
19788,4,3,318218,0.23430,0.8583,0.10074, 62176,23553, 85729,17679,36071,44413, 58621,0.4096,0.1552,0.5648,0.7253,0.7787,0.8291,0.7039,0.6587,0.5939,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000,-0.1667, 0.0000, 0.0000,0,0,1,1.536
19788,4,4,300735,0.23430,0.8583,0.13931, 41762,12972, 54734,15100,31525,37944, 49988,0.3776,0.1173,0.4949,0.7630,0.7344,0.7838,0.6345,0.5906,0.5227,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000,-0.1667, 0.0000, 0.0000,0,0,1,1.536
19788,4,5,426043,0.23430,0.8583,0.05377, 84277,31178,115455,25576,49425,61469, 80903,0.4087,0.1512,0.5599,0.7300,0.7672,0.8187,0.7002,0.6526,0.5880,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000,-0.1667, 0.0000, 0.0000,0,0,1,1.536
19788,4,6,461849,0.23430,0.8583,0.04341, 99139,32530,131669,32154,62713,77484,100113,0.4094,0.1343,0.5437,0.7530,0.7551,0.8038,0.6774,0.6295,0.5681,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.0000, 0.0000,-0.1667, 0.0000, 0.0000,0,0,1,1.536
19789,4,1,458507,0.22537,0.8625,0.11293, 65283,22528, 87811,25044,51693,62413, 82064,0.3641,0.1256,0.4897,0.7435,0.7228,0.7781,0.6294,0.5845,0.5169,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,1,1,1,1.470
19789,4,2,396855,0.22537,0.8625,0.11424, 71325,28327, 99652,24899,51085,60597, 82098,0.3734,0.1483,0.5217,0.7158,0.7413,0.8001,0.6611,0.6219,0.5483,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,1,1,1,1.470
19789,4,3,311860,0.22537,0.8625,0.11119, 60813,23121, 83934,17365,35404,43587, 57534,0.4087,0.1554,0.5641,0.7245,0.7779,0.8286,0.7033,0.6582,0.5933,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,1,1,1,1.470
19789,4,4,338986,0.22537,0.8625,0.05270, 72165,25388, 97553,20626,39309,49015, 64696,0.4240,0.1492,0.5731,0.7398,0.7777,0.8255,0.7128,0.6656,0.6013,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,1,1,1,1.470
19789,4,5,414110,0.22537,0.8625,0.08422, 96771,34907,131678,32199,58360,82952,106404,0.3901,0.1407,0.5308,0.7349,0.7504,0.8035,0.6929,0.6135,0.5531,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,1,1,1,1.470
19789,4,6,324747,0.22537,0.8625,0.10403, 57170,19660, 76829,20574,41331,50544, 64581,0.3860,0.1327,0.5187,0.7441,0.7354,0.7888,0.6502,0.6032,0.5433,6,6,6,6,6,0.001285,0.1082,-0.1486,-0.2535,-0.3840, 0.1667, 0.1667, 0.0000, 0.1667, 0.1667,1,1,1,1.470
